  # q-path    omega_q   gamma(q)(meV)     g(q)^2 (meV*ryd)          lambda
    1.4926    19.4136      1.2300e-04           2.3292e-01      1.6543e-03
    1.4996    19.4034      6.1000e-05           2.3098e-01      8.2130e-04
    1.5067    19.3932      2.5200e-04           2.2909e-01      3.3965e-03
    1.5138    19.3831      1.2400e-04           2.2748e-01      1.6730e-03
    1.5208    19.3731      4.1700e-04           2.2585e-01      5.6321e-03
    1.5279    19.3633      3.3100e-04           2.2432e-01      4.4751e-03
    1.5349    19.3539      1.0600e-04           2.2293e-01      1.4345e-03
    1.5420    19.3448      5.9000e-05           2.2161e-01      7.9920e-04
    1.5491    19.3361      9.3000e-05           2.2058e-01      1.2609e-03
    1.5561    19.3278      5.3000e-05           2.1959e-01      7.1919e-04
    1.5632    19.3201      6.2000e-05           2.1892e-01      8.4198e-04
    1.5841    19.2372      2.3000e-05           2.1487e-01      3.1505e-04
    1.6051    19.1435      1.4810e-03           2.1401e-01      2.0485e-02
    1.6261    19.0367      2.5500e-04           2.1446e-01      3.5669e-03
    1.6470    18.9154      1.8100e-04           2.1560e-01      2.5644e-03
    1.6680    18.7798      5.6000e-05           2.1626e-01      8.0489e-04
    1.6890    18.6307      6.4900e-04           2.1605e-01      9.4780e-03
    1.7099    18.4696      9.4100e-04           2.1529e-01      1.3983e-02
    1.7309    18.2980      2.7990e-03           2.1360e-01      4.2377e-02
    1.7519    18.1174      4.0760e-03           2.1144e-01      6.2947e-02
    1.7728    17.9816      2.4700e-04           4.4477e-01      3.8723e-03
    1.7938    17.9605      2.1000e-05           4.3615e-01      3.3000e-04
    1.8148    17.9162      1.2140e-03           4.2448e-01      1.9172e-02
    1.8357    17.8486      1.9140e-03           4.0992e-01      3.0455e-02
    1.8567    17.7585      5.2400e-04           3.9342e-01      8.4227e-03
    1.8777    17.6470      1.3900e-04           3.7595e-01      2.2626e-03
    1.8986    17.5158      1.8790e-03           3.5917e-01      3.1045e-02
    1.9196    17.3671      9.2000e-05           3.4308e-01      1.5462e-03
    1.9405    17.2034      7.3000e-05           3.2890e-01      1.2503e-03
    1.9615    17.0274      3.5800e-04           3.1623e-01      6.2592e-03
    1.9825    16.8419      3.2500e-04           3.0598e-01      5.8081e-03
    2.0034    16.6499      1.6200e-04           2.9800e-01      2.9623e-03
    2.0244    16.4541      4.9000e-05           2.9233e-01      9.1744e-04
    2.0454    16.2576      6.9000e-05           2.8869e-01      1.3233e-03
    2.0663    16.0629      2.6500e-04           2.8709e-01      5.2063e-03
    2.0873    15.8729      2.4000e-04           2.8707e-01      4.8287e-03
    2.1083    15.6897      2.5900e-04           2.8863e-01      5.3334e-03
    2.1292    15.5156      4.7200e-04           2.9128e-01      9.9388e-03
    2.1502    15.3524      9.3100e-04           2.9437e-01      2.0023e-02
    2.1712    15.2014      1.7800e-03           2.9827e-01      3.9047e-02
    2.1921    15.0638      1.7320e-03           3.0232e-01      3.8691e-02
    2.2131    14.9401      7.2300e-04           3.0675e-01      1.6420e-02
    2.2341    14.8307      9.3100e-04           3.1111e-01      2.1456e-02
    2.2550    14.7356      2.0090e-03           3.1487e-01      4.6900e-02
    2.2760    14.6545      1.6710e-03           3.1873e-01      3.9443e-02
    2.2970    14.5871      1.5020e-03           3.2237e-01      3.5782e-02
    2.3179    14.5328      1.4740e-03           3.2506e-01      3.5378e-02
    2.3389    14.4912      1.4850e-03           3.2753e-01      3.5847e-02
    2.3598    14.4618      4.3270e-03           3.2913e-01      1.0488e-01
    2.3808    14.4444      1.8720e-03           3.3063e-01      4.5482e-02
    2.4018    14.4386      2.2400e-03           3.3133e-01      5.4466e-02
    2.4153    14.1467      5.8740e-03           3.2340e-01      1.4878e-01
    2.4289    13.8492      4.4490e-03           3.1623e-01      1.1758e-01
    2.4424    13.7406      1.2300e-04           1.1352e-01      3.3024e-03
    2.4560    13.7800      1.6200e-04           1.1687e-01      4.3246e-03
    2.4695    13.8288      2.6000e-04           1.2077e-01      6.8918e-03
    2.4830    13.8857      1.9200e-04           1.2567e-01      5.0477e-03
    2.4966    13.9494      2.5800e-04           1.3087e-01      6.7211e-03
    2.5101    14.0188      1.8900e-04           1.3695e-01      4.8750e-03
    2.5237    14.0927      1.1900e-04           1.4311e-01      3.0373e-03
    2.5372    14.1697      4.7700e-04           1.5006e-01      1.2043e-02
    2.5508    14.2483      1.3600e-04           1.5689e-01      3.3958e-03
    2.5643    14.3274      2.4800e-04           1.6444e-01      6.1242e-03
    2.5778    14.4057      6.5400e-04           1.7172e-01      1.5975e-02
    2.5914    14.4822      6.1700e-04           1.7961e-01      1.4912e-02
    2.6049    14.5560      3.5500e-04           1.8712e-01      8.4933e-03
    2.6185    14.6266      1.6200e-04           1.9515e-01      3.8385e-03
    2.6320    14.6933      1.0400e-04           2.0275e-01      2.4419e-03
    2.6456    14.7559      2.8400e-04           2.1084e-01      6.6118e-03
    2.6591    14.8142      9.7000e-05           2.1841e-01      2.2405e-03
    2.6726    14.8680      1.4500e-04           2.2643e-01      3.3250e-03
    2.6862    14.9212      2.2700e-04           2.3392e-01      5.1683e-03
    2.6997    14.9702      1.1900e-04           2.4178e-01      2.6917e-03
    2.7133    15.0151      5.7500e-04           2.4908e-01      1.2928e-02
    2.7268    15.0560      4.4200e-04           2.5749e-01      9.8840e-03
    2.7404    15.0929      1.1600e-04           2.6476e-01      2.5813e-03
    2.7539    15.1258      2.5600e-04           2.7227e-01      5.6720e-03
    2.7675    15.1551      2.6600e-04           2.7920e-01      5.8708e-03
    2.7810    15.1808      8.2100e-04           2.8631e-01      1.8059e-02
    2.7945    15.2032      1.8000e-04           2.9282e-01      3.9476e-03
    2.8081    15.2225      4.4100e-04           2.9945e-01      9.6471e-03
    2.8216    15.2389      1.3480e-03           3.0541e-01      2.9425e-02
    2.8352    15.2527      8.2000e-04           3.1141e-01      1.7867e-02
    2.8487    15.2641      1.5630e-03           3.1671e-01      3.4005e-02
    2.8623    15.2734      1.7620e-03           3.2139e-01      3.8288e-02
    2.8758    15.2808      8.9900e-04           3.2605e-01      1.9516e-02
    2.8893    15.2866      1.7950e-03           3.3065e-01      3.8938e-02
    2.9029    15.2909      2.0400e-03           3.3437e-01      4.4228e-02
    2.9164    15.2938      5.5740e-03           3.3794e-01      1.2080e-01
    2.9300    15.2955      7.1390e-03           3.4057e-01      1.5468e-01
    2.9435    15.2960      3.2550e-03           3.4296e-01      7.0522e-02
    2.9760    15.3112      4.6970e-03           3.3787e-01      1.0156e-01
    3.0085    15.3561      1.4450e-03           3.3500e-01      3.1062e-02
    3.0409    15.4283      1.8730e-03           3.3198e-01      3.9887e-02
    3.0734    15.5239      2.8600e-04           3.3233e-01      6.0158e-03
    3.1059    15.6374      2.0100e-04           3.3326e-01      4.1667e-03
    3.1384    15.7622      5.4000e-05           3.3795e-01      1.1018e-03
    3.1708    15.8907      5.5000e-05           3.4357e-01      1.1041e-03
    3.2033    16.0151      4.3000e-05           3.5270e-01      8.4984e-04
    3.2358    16.1276      3.4000e-05           3.6218e-01      6.6263e-04
    3.2683    16.2221      4.7000e-05           3.7447e-01      9.0534e-04
    3.3007    16.2948      3.3000e-05           3.8544e-01      6.3001e-04
    3.3332    16.3454      1.3700e-04           3.9627e-01      2.5993e-03
    3.3657    16.3808      2.2000e-04           3.9260e-01      4.1561e-03
    3.3981    16.5146      2.1000e-05           3.0847e-01      3.9031e-04
    3.4306    16.8052      8.3000e-05           2.9164e-01      1.4898e-03
    3.4631    17.2709      3.3000e-05           2.7186e-01      5.6081e-04
    3.4956    17.8267      3.1900e-04           2.7250e-01      5.0884e-03
    3.5280    18.2750      5.3500e-04           3.5190e-01      8.1202e-03
    3.5605    17.9787      6.8100e-04           3.5630e-01      1.0680e-02
    3.5930    17.6490      5.5200e-04           3.6490e-01      8.9832e-03
    3.6255    17.2924      5.9000e-04           3.7324e-01      1.0002e-02
    3.6579    17.3855      4.5600e-04           2.6819e-01      7.6475e-03
    3.6904    17.5155      4.0000e-04           2.6368e-01      6.6091e-03
    3.7229    17.6282      2.1700e-04           2.5982e-01      3.5398e-03
    3.7554    17.7121      2.0200e-04           2.5573e-01      3.2639e-03
    3.7878    17.7497      4.4000e-05           2.5828e-01      7.0795e-04
    3.8203    17.7182      3.3000e-05           2.7290e-01      5.3285e-04
    3.8528    17.5994      1.9000e-05           3.0821e-01      3.1095e-04
    3.8852    17.3994      1.3400e-04           3.6877e-01      2.2437e-03
    3.9177    17.4436      7.0000e-05           5.2002e-01      1.1662e-03
    3.9502    17.5867      6.7800e-04           5.2486e-01      1.1112e-02
    3.9827    17.7338      2.6200e-04           5.3117e-01      4.2231e-03
    4.0151    17.8823      2.9100e-04           5.3426e-01      4.6129e-03
    4.0476    18.0308      5.3200e-04           5.3941e-01      8.2949e-03
    4.0801    18.1777      7.8400e-04           5.4132e-01      1.2027e-02
    4.1126    18.3213      1.5700e-04           5.4499e-01      2.3709e-03
    4.1450    18.4601      2.1020e-03           5.4521e-01      3.1268e-02
    4.1775    18.5923      1.5050e-03           5.4691e-01      2.2070e-02
    4.2100    18.7164      4.5050e-03           5.4529e-01      6.5190e-02
    4.2424    18.8306      1.4270e-03           5.4539e-01      2.0400e-02

    0.0000    20.4975      3.5000e-05           5.6624e-01      4.2228e-04
    0.0250    20.4874      3.6086e-02           5.6137e-01      4.3581e-01
    0.0499    20.4576      1.9123e-02           5.5507e-01      2.3162e-01
    0.0749    20.4090      1.3781e-02           5.4790e-01      1.6771e-01
    0.0998    20.3431      7.3780e-03           5.3977e-01      9.0372e-02
    0.1248    20.2622      4.6250e-03           5.3066e-01      5.7104e-02
    0.1498    20.1688      6.2220e-03           5.2110e-01      7.7535e-02
    0.1747    20.0659      4.5080e-03           5.1081e-01      5.6754e-02
    0.1997    19.9569      3.2890e-03           5.0017e-01      4.1861e-02
    0.2246    19.8452      3.1770e-03           4.8857e-01      4.0892e-02
    0.2496    19.7343      3.9170e-03           4.7689e-01      5.0985e-02
    0.2746    19.6273      1.8790e-03           4.6498e-01      2.4725e-02
    0.2995    19.5270      2.0650e-03           4.5273e-01      2.7452e-02
    0.3245    19.4355      2.3050e-03           4.4069e-01      3.0932e-02
    0.3494    19.3541      2.3090e-03           4.2930e-01      3.1247e-02
    0.3744    19.2834      1.8400e-03           4.1842e-01      2.5083e-02
    0.3993    19.2233      2.8330e-03           4.0875e-01      3.8862e-02
    0.4243    19.1729      5.8500e-04           4.0033e-01      8.0670e-03
    0.4493    19.1314      7.0500e-04           3.9322e-01      9.7640e-03
    0.4742    19.0975      1.2130e-03           3.8753e-01      1.6859e-02
    0.4992    19.0704      3.7500e-04           3.8273e-01      5.2269e-03
    0.5241    19.0495      3.0700e-04           3.7849e-01      4.2885e-03
    0.5491    19.0348      3.0000e-04           3.7541e-01      4.1972e-03
    0.5741    19.0270      1.3900e-04           3.7062e-01      1.9463e-03
    0.5990    19.0279      2.0000e-04           3.6531e-01      2.8001e-03
    0.6240    19.0403      5.7000e-05           3.5809e-01      7.9700e-04
    0.6489    19.0681      3.6000e-05           3.4897e-01      5.0190e-04
    0.6739    19.1154      1.5000e-05           3.3869e-01      2.0809e-04
    0.6989    19.1845      3.1000e-05           3.2938e-01      4.2696e-04
    0.7238    19.2735      2.4000e-05           3.2349e-01      3.2751e-04
    0.7488    19.3754      2.4000e-05           3.2279e-01      3.2407e-04
    0.7737    19.4809      2.8000e-05           3.2706e-01      3.7400e-04
    0.7987    19.5810      5.3000e-05           3.3495e-01      7.0071e-04
    0.8237    19.6693      3.1000e-05           3.4641e-01      4.0618e-04
    0.8486    19.7416      2.4000e-05           3.5887e-01      3.1216e-04
    0.8736    19.7957      2.1400e-04           3.7284e-01      2.7682e-03
    0.8985    19.8310      5.5000e-05           3.8765e-01      7.0893e-04
    0.9235    19.8477      2.6100e-04           4.0251e-01      3.3585e-03
    0.9484    19.8468      1.4200e-04           4.1773e-01      1.8274e-03
    0.9734    19.8293      1.1480e-03           4.3237e-01      1.4800e-02
    0.9984    19.7968      5.0000e-04           4.4656e-01      6.4671e-03
    1.0078    19.7912      4.7200e-04           4.4815e-01      6.1084e-03
    1.0172    19.7847      1.5370e-03           4.4979e-01      1.9904e-02
    1.0266    19.7773      2.8740e-03           4.5185e-01      3.7246e-02
    1.0360    19.7692      1.1570e-03           4.5376e-01      1.5007e-02
    1.0454    19.7604      3.1280e-03           4.5576e-01      4.0607e-02
    1.0548    19.7511      2.9040e-03           4.5751e-01      3.7735e-02
    1.0643    19.7414      1.2240e-03           4.6005e-01      1.5920e-02
    1.0737    19.7313      5.8400e-04           4.6215e-01      7.6038e-03
    1.0831    19.7210      9.4800e-04           4.6438e-01      1.2356e-02
    1.0925    19.7106      3.5000e-04           4.6654e-01      4.5667e-03
    1.1019    19.7000      2.4700e-04           4.6884e-01      3.2262e-03
    1.1113    19.6895      2.4200e-04           4.7105e-01      3.1643e-03
    1.1207    19.6790      2.4000e-04           4.7358e-01      3.1415e-03
    1.1302    19.6687      3.5900e-04           4.7560e-01      4.7041e-03
    1.1396    19.6586      4.5400e-04           4.7744e-01      5.9550e-03
    1.1490    19.6488      3.8600e-04           4.7930e-01      5.0681e-03
    1.1584    19.6393      3.7600e-04           4.8143e-01      4.9416e-03
    1.1678    19.6303      8.0000e-05           4.8315e-01      1.0524e-03
    1.1772    19.6217      2.8500e-04           4.8487e-01      3.7523e-03
    1.1866    19.6137      8.6000e-05           4.8652e-01      1.1332e-03
    1.1960    19.6063      8.4000e-05           4.8787e-01      1.1077e-03
    1.2055    19.5995      8.8000e-05           4.8911e-01      1.1612e-03
    1.2149    19.5934      6.7000e-05           4.9031e-01      8.8468e-04
    1.2243    19.5880      1.8900e-04           3.7759e-01      2.4970e-03
    1.2337    19.5834      1.8200e-04           3.7825e-01      2.4056e-03
    1.2431    19.5845      6.2000e-05           3.7884e-01      8.1940e-04
    1.2525    19.5871      1.4000e-05           3.7945e-01      1.8498e-04
    1.2619    19.5890      3.0000e-06           2.6562e-01      3.9630e-05
    1.2714    19.5901      5.0000e-06           2.6604e-01      6.6043e-05
    1.2808    19.5904      4.0000e-06           2.6620e-01      5.2833e-05
